DATE_PST,STATION_NAME,RAW_VALUE,REPORTED_VALUE,INSTRUMENT,UNITS,PARAMETER,EMS_ID,LATITUDE,LONGITUDE
2020-09-08 00:00,Tsawwassen,0.1155556,0.12,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 23:00,Tsawwassen,0.1184375,0.12,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 22:00,Tsawwassen,0.1206667,0.12,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 21:00,Tsawwassen,0.1324167,0.13,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 20:00,Tsawwassen,0.1527778,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 19:00,Tsawwassen,0.1262153,0.13,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 18:00,Tsawwassen,0.1182778,0.12,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 17:00,Tsawwassen,0.1084444,0.11,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 16:00,Tsawwassen,0.099,0.1,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 15:00,Tsawwassen,0.1008056,0.1,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 14:00,Tsawwassen,0.0943333,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 13:00,Tsawwassen,0.0906389,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 12:00,Tsawwassen,0.0917778,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 11:00,Tsawwassen,0.0805903,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 10:00,Tsawwassen,0.0807222,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 09:00,Tsawwassen,0.0858889,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 08:00,Tsawwassen,0.0764444,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 07:00,Tsawwassen,0.079125,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 06:00,Tsawwassen,0.0774167,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 05:00,Tsawwassen,0.0842464,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 04:00,Tsawwassen,0.0838768,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 03:00,Tsawwassen,0.1278125,0.13,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 02:00,Tsawwassen,0.1078623,0.11,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 01:00,Tsawwassen,0.0873913,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-07 00:00,Tsawwassen,0.091,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 23:00,Tsawwassen,0.1033681,0.1,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 22:00,Tsawwassen,0.1043056,0.1,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 21:00,Tsawwassen,0.1057778,0.11,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 20:00,Tsawwassen,0.0864444,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 19:00,Tsawwassen,0.0879722,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 18:00,Tsawwassen,0.0947222,0.09,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 17:00,Tsawwassen,0.0780833,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 16:00,Tsawwassen,0.0816944,0.08,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 15:00,Tsawwassen,0.1095556,0.11,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 14:00,Tsawwassen,0.1344444,0.13,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 13:00,Tsawwassen,0.1405278,0.14,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 12:00,Tsawwassen,0.1418056,0.14,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 11:00,Tsawwassen,0.1480903,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 10:00,Tsawwassen,0.1546667,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 09:00,Tsawwassen,0.15825,0.16,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 08:00,Tsawwassen,0.1479167,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 07:00,Tsawwassen,0.1455903,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 06:00,Tsawwassen,0.1479167,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 05:00,Tsawwassen,0.1585145,0.16,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 04:00,Tsawwassen,0.1466304,0.15,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 03:00,Tsawwassen,0.1551389,0.16,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 02:00,Tsawwassen,0.1593768,0.16,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 01:00,Tsawwassen,0.1678623,0.17,,ppm,CO,E283549,49.0099,-123.082
2020-09-06 00:00,Tsawwassen,0.1657222,0.17,,ppm,CO,E283549,49.0099,-123.082
2020-10-06 12:00,Vancouver Clark Drive,0.3151806,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 11:00,Vancouver Clark Drive,0.4625069,0.46,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 10:00,Vancouver Clark Drive,0.5986944,0.6,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 09:00,Vancouver Clark Drive,0.7049806,0.7,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 08:00,Vancouver Clark Drive,1.033733,1.03,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 07:00,Vancouver Clark Drive,1.10234,1.1,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 06:00,Vancouver Clark Drive,0.8029111,0.8,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 05:00,Vancouver Clark Drive,0.5809928,0.58,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 04:00,Vancouver Clark Drive,0.4800616,0.48,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 03:00,Vancouver Clark Drive,0.4452708,0.45,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 02:00,Vancouver Clark Drive,0.5561616,0.56,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 01:00,Vancouver Clark Drive,0.6445109,0.64,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-06 00:00,Vancouver Clark Drive,0.6574111,0.66,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 23:00,Vancouver Clark Drive,0.5890806,0.59,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 22:00,Vancouver Clark Drive,0.6131167,0.61,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 21:00,Vancouver Clark Drive,0.5407861,0.54,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 20:00,Vancouver Clark Drive,0.4977472,0.5,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 19:00,Vancouver Clark Drive,0.2601562,0.26,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 18:00,Vancouver Clark Drive,0.2418722,0.24,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 17:00,Vancouver Clark Drive,0.2443333,0.24,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 16:00,Vancouver Clark Drive,0.2642778,0.26,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 15:00,Vancouver Clark Drive,0.2866458,0.29,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 14:00,Vancouver Clark Drive,0.2945,0.29,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 13:00,Vancouver Clark Drive,0.31375,0.31,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 12:00,Vancouver Clark Drive,0.231125,0.23,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 11:00,Vancouver Clark Drive,0.2861493,0.29,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 10:00,Vancouver Clark Drive,0.3493056,0.35,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 09:00,Vancouver Clark Drive,0.4407361,0.44,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 08:00,Vancouver Clark Drive,0.6396972,0.64,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 07:00,Vancouver Clark Drive,0.6663611,0.67,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 06:00,Vancouver Clark Drive,0.567125,0.57,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 05:00,Vancouver Clark Drive,0.4492355,0.45,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 04:00,Vancouver Clark Drive,0.3011232,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 03:00,Vancouver Clark Drive,0.2974132,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 02:00,Vancouver Clark Drive,0.2681493,0.27,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 01:00,Vancouver Clark Drive,0.2886957,0.29,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-05 00:00,Vancouver Clark Drive,0.3059056,0.31,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 23:00,Vancouver Clark Drive,0.2986782,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 22:00,Vancouver Clark Drive,0.2945805,0.29,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 21:00,Vancouver Clark Drive,0.3584667,0.36,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 20:00,Vancouver Clark Drive,0.3844194,0.38,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 19:00,Vancouver Clark Drive,0.3273729,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 18:00,Vancouver Clark Drive,0.3200278,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 17:00,Vancouver Clark Drive,0.3047861,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 16:00,Vancouver Clark Drive,0.326825,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 15:00,Vancouver Clark Drive,0.3562979,0.36,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 14:00,Vancouver Clark Drive,0.3202056,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 13:00,Vancouver Clark Drive,0.4234611,0.42,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 12:00,Vancouver Clark Drive,0.3356889,0.34,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 11:00,Vancouver Clark Drive,0.3828264,0.38,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 10:00,Vancouver Clark Drive,0.3294694,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 09:00,Vancouver Clark Drive,0.3442556,0.34,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 08:00,Vancouver Clark Drive,0.22805,0.23,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 07:00,Vancouver Clark Drive,0.2094896,0.21,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 06:00,Vancouver Clark Drive,0.1950945,0.2,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 05:00,Vancouver Clark Drive,0.1745507,0.17,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 04:00,Vancouver Clark Drive,0.1743116,0.17,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 03:00,Vancouver Clark Drive,0.1937153,0.19,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 02:00,Vancouver Clark Drive,0.168971,0.17,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 01:00,Vancouver Clark Drive,0.18875,0.19,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-04 00:00,Vancouver Clark Drive,0.2115944,0.21,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 23:00,Vancouver Clark Drive,0.2729271,0.27,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 22:00,Vancouver Clark Drive,0.3349833,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 21:00,Vancouver Clark Drive,0.2698306,0.27,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 20:00,Vancouver Clark Drive,0.3251333,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 19:00,Vancouver Clark Drive,0.4033056,0.4,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 18:00,Vancouver Clark Drive,0.3914889,0.39,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 17:00,Vancouver Clark Drive,0.3223,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 16:00,Vancouver Clark Drive,0.3873722,0.39,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 15:00,Vancouver Clark Drive,0.318,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 14:00,Vancouver Clark Drive,0.3247861,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 13:00,Vancouver Clark Drive,0.336975,0.34,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 12:00,Vancouver Clark Drive,0.3106306,0.31,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 11:00,Vancouver Clark Drive,0.3177882,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 10:00,Vancouver Clark Drive,0.32755,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 09:00,Vancouver Clark Drive,0.5330688,0.53,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 08:00,Vancouver Clark Drive,0.9872609,0.99,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 07:00,Vancouver Clark Drive,0.8745521,0.87,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 06:00,Vancouver Clark Drive,0.7675861,0.77,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 05:00,Vancouver Clark Drive,0.7470109,0.75,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 04:00,Vancouver Clark Drive,0.7277862,0.73,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 03:00,Vancouver Clark Drive,0.8616493,0.86,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 02:00,Vancouver Clark Drive,0.8825587,0.88,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 01:00,Vancouver Clark Drive,1.000605,1,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-03 00:00,Vancouver Clark Drive,1.113511,1.11,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 23:00,Vancouver Clark Drive,1.104841,1.1,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 22:00,Vancouver Clark Drive,0.9753,0.98,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 21:00,Vancouver Clark Drive,0.8820195,0.88,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 20:00,Vancouver Clark Drive,0.8896167,0.89,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 19:00,Vancouver Clark Drive,0.5114271,0.51,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 18:00,Vancouver Clark Drive,0.3528583,0.35,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 17:00,Vancouver Clark Drive,0.3070444,0.31,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 16:00,Vancouver Clark Drive,0.2927528,0.29,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 15:00,Vancouver Clark Drive,0.2418188,0.24,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 14:00,Vancouver Clark Drive,0.2958667,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 13:00,Vancouver Clark Drive,0.271425,0.27,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 12:00,Vancouver Clark Drive,0.4611806,0.46,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 11:00,Vancouver Clark Drive,0.4935555,0.49,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 10:00,Vancouver Clark Drive,0.5160849,0.52,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 09:00,Vancouver Clark Drive,0.8932806,0.89,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 08:00,Vancouver Clark Drive,1.235444,1.24,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 07:00,Vancouver Clark Drive,1.027163,1.03,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 06:00,Vancouver Clark Drive,0.9496389,0.95,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 05:00,Vancouver Clark Drive,0.7827681,0.78,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 04:00,Vancouver Clark Drive,0.669558,0.67,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 03:00,Vancouver Clark Drive,0.6688646,0.67,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 02:00,Vancouver Clark Drive,0.7039493,0.7,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 01:00,Vancouver Clark Drive,0.7670398,0.77,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-02 00:00,Vancouver Clark Drive,0.81395,0.81,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 23:00,Vancouver Clark Drive,0.8490625,0.85,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 22:00,Vancouver Clark Drive,0.9640167,0.96,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 21:00,Vancouver Clark Drive,0.6760694,0.68,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 20:00,Vancouver Clark Drive,0.5260528,0.53,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 19:00,Vancouver Clark Drive,0.3317049,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 18:00,Vancouver Clark Drive,0.3703,0.37,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 17:00,Vancouver Clark Drive,0.4145222,0.41,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 16:00,Vancouver Clark Drive,0.4192028,0.42,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 15:00,Vancouver Clark Drive,0.3918819,0.39,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 14:00,Vancouver Clark Drive,0.3890333,0.39,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 13:00,Vancouver Clark Drive,0.2989694,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 12:00,Vancouver Clark Drive,0.4029028,0.4,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 11:00,Vancouver Clark Drive,0.4549583,0.45,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 10:00,Vancouver Clark Drive,0.5012028,0.5,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 09:00,Vancouver Clark Drive,0.80375,0.8,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 08:00,Vancouver Clark Drive,0.9216606,0.92,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 07:00,Vancouver Clark Drive,0.8474271,0.85,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 06:00,Vancouver Clark Drive,0.7235278,0.72,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 05:00,Vancouver Clark Drive,0.6614348,0.66,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 04:00,Vancouver Clark Drive,0.5013695,0.5,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 03:00,Vancouver Clark Drive,0.5800833,0.58,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 02:00,Vancouver Clark Drive,0.741058,0.74,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 01:00,Vancouver Clark Drive,0.8179058,0.82,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-10-01 00:00,Vancouver Clark Drive,0.9146417,0.91,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 23:00,Vancouver Clark Drive,0.9325038,0.93,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 22:00,Vancouver Clark Drive,1.107525,1.11,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 21:00,Vancouver Clark Drive,1.053558,1.05,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 20:00,Vancouver Clark Drive,0.9213389,0.92,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 19:00,Vancouver Clark Drive,0.657084,0.66,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 18:00,Vancouver Clark Drive,0.3955611,0.4,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 17:00,Vancouver Clark Drive,0.3160778,0.32,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 16:00,Vancouver Clark Drive,0.2116583,0.21,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 15:00,Vancouver Clark Drive,0.2255076,0.23,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 14:00,Vancouver Clark Drive,0.2083583,0.21,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 13:00,Vancouver Clark Drive,0.2639083,0.26,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 12:00,Vancouver Clark Drive,0.3088278,0.31,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 11:00,Vancouver Clark Drive,0.4291076,0.43,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 10:00,Vancouver Clark Drive,0.6128694,0.61,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 09:00,Vancouver Clark Drive,1.081117,1.08,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 08:00,Vancouver Clark Drive,1.228981,1.23,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 07:00,Vancouver Clark Drive,1.053663,1.05,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 06:00,Vancouver Clark Drive,0.6886472,0.69,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 05:00,Vancouver Clark Drive,0.4179964,0.42,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 04:00,Vancouver Clark Drive,0.4805833,0.48,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 03:00,Vancouver Clark Drive,0.5329826,0.53,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 02:00,Vancouver Clark Drive,0.642058,0.64,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 01:00,Vancouver Clark Drive,0.7101087,0.71,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-30 00:00,Vancouver Clark Drive,0.7906,0.79,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 23:00,Vancouver Clark Drive,0.7695743,0.77,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 22:00,Vancouver Clark Drive,0.8979278,0.9,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 21:00,Vancouver Clark Drive,0.882475,0.88,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 20:00,Vancouver Clark Drive,0.8471083,0.85,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 19:00,Vancouver Clark Drive,0.5265382,0.53,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 18:00,Vancouver Clark Drive,0.2958,0.3,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 17:00,Vancouver Clark Drive,0.2138306,0.21,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 16:00,Vancouver Clark Drive,0.2078,0.21,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 15:00,Vancouver Clark Drive,0.1564444,0.16,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 14:00,Vancouver Clark Drive,0.162125,0.16,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 13:00,Vancouver Clark Drive,0.2012861,0.2,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 12:00,Vancouver Clark Drive,0.3308083,0.33,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 11:00,Vancouver Clark Drive,0.3748854,0.37,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 10:00,Vancouver Clark Drive,0.3491639,0.35,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 09:00,Vancouver Clark Drive,0.6007722,0.6,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 08:00,Vancouver Clark Drive,0.9120055,0.91,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 07:00,Vancouver Clark Drive,0.9868959,0.99,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 06:00,Vancouver Clark Drive,0.8240417,0.82,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
2020-09-29 05:00,Vancouver Clark Drive,0.5710725,0.57,UNSPECIFIED,ppm,CO,E316370,49.26029,-123.077811
